1553589976.803078,"{""midPrice"": 15458.48, ""askAvgPrice"": 15568.910621654264, ""askSlippage"": 0.007143692112954403, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.565, ""askAvgPrice"": 15575.583351081015, ""askSlippage"": 0.003868267193686714, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.003531614865459276}","{""midPrice"": 15392.65, ""askAvgPrice"": 15436.927214, ""askSlippage"": 0.002876516649179983, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3936.215, ""askAvgPrice"": 3936.579365, ""askSlippage"": 9.2567352139028e-05, ""bidAvgPrice"": 3935.8552170000003, ""bidSlippage"": 9.140328970846934e-05}"
1553589979.325554,"{""midPrice"": 15458.48, ""askAvgPrice"": 15568.910621654264, ""askSlippage"": 0.007143692112954403, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.57, ""askAvgPrice"": 15574.900353894813, ""askSlippage"": 0.003823923574500565, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.0035319359843047904}","{""midPrice"": 15392.65, ""askAvgPrice"": 15437.893173999993, ""askSlippage"": 0.0029392712755760275, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3936.255, ""askAvgPrice"": 3936.555837000003, ""askSlippage"": 7.642721317679957e-05, ""bidAvgPrice"": 3935.8824680000002, ""bidSlippage"": 9.464122624169846e-05}"
1553589982.681223,"{""midPrice"": 15458.48, ""askAvgPrice"": 15569.071234837491, ""askSlippage"": 0.007154082085527813, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.55, ""askAvgPrice"": 15574.862802771608, ""askSlippage"": 0.003822797307965864, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.0035306515076809486}","{""midPrice"": 15392.65, ""askAvgPrice"": 15437.890173999996, ""askSlippage"": 0.0029390763773617934, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3936.25, ""askAvgPrice"": 3937.135867000001, ""askSlippage"": 0.00022505354080681883, ""bidAvgPrice"": 3935.888411, ""bidSlippage"": 9.186128929816739e-05}"
1553589984.994782,"{""midPrice"": 15458.48, ""askAvgPrice"": 15568.910596772977, ""askSlippage"": 0.007143690503398581, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.55, ""askAvgPrice"": 15574.862802771608, ""askSlippage"": 0.003822797307965864, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.0035306515076809486}","{""midPrice"": 15392.65, ""askAvgPrice"": 15437.887174, ""askSlippage"": 0.0029388814791475593, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3936.38, ""askAvgPrice"": 3936.704027, ""askSlippage"": 8.231598575347832e-05, ""bidAvgPrice"": 3936.0921800000024, ""bidSlippage"": 7.311794084863266e-05}"
1553589987.2575512,"{""midPrice"": 15458.48, ""askAvgPrice"": 15568.910596772977, ""askSlippage"": 0.007143690503398581, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.55, ""askAvgPrice"": 15574.862802771608, ""askSlippage"": 0.003822797307965864, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.0035306515076809486}","{""midPrice"": 15392.65, ""askAvgPrice"": 15437.629449999997, ""askSlippage"": 0.002922138163343968, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3936.35, ""askAvgPrice"": 3936.7546480000015, ""askSlippage"": 0.0001027977695076121, ""bidAvgPrice"": 3936.068045000002, ""bidSlippage"": 7.162853912845435e-05}"
1553589990.792924,"{""midPrice"": 15458.48, ""askAvgPrice"": 15569.071234837491, ""askSlippage"": 0.007154082085527813, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.55, ""askAvgPrice"": 15574.862802771608, ""askSlippage"": 0.003822797307965864, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.0035306515076809486}","{""midPrice"": 15392.65, ""askAvgPrice"": 15437.881173999991, ""askSlippage"": 0.002938491682718203, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3936.1499999999996, ""askAvgPrice"": 3936.5866950000036, ""askSlippage"": 0.00011094470485217833, ""bidAvgPrice"": 3935.752885, ""bidSlippage"": 0.00010088919375528249}"
1553589995.1923552,"{""midPrice"": 15458.48, ""askAvgPrice"": 15568.910590119456, ""askSlippage"": 0.0071436900729862085, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.53, ""askAvgPrice"": 15574.861256648412, ""askSlippage"": 0.0038239916166842303, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.0035293670277457556}","{""midPrice"": 15392.65, ""askAvgPrice"": 15437.878173999994, ""askSlippage"": 0.0029382967845039687, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3936.165, ""askAvgPrice"": 3936.33, ""askSlippage"": 4.191897443317494e-05, ""bidAvgPrice"": 3935.656268999999, ""bidSlippage"": 0.00012924534413594202}"
1553589999.4415748,"{""midPrice"": 15458.48, ""askAvgPrice"": 15569.071228365818, ""askSlippage"": 0.007154081666879142, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.53, ""askAvgPrice"": 15574.861256648412, ""askSlippage"": 0.0038239916166842303, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.0035293670277457556}","{""midPrice"": 15392.65, ""askAvgPrice"": 15436.896225999993, ""askSlippage"": 0.002874503480556845, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3935.585, ""askAvgPrice"": 3935.943074, ""askSlippage"": 9.0983678411094e-05, ""bidAvgPrice"": 3935.5105600000006, ""bidSlippage"": 1.8914595923957833e-05}"
1553590001.993035,"{""midPrice"": 15458.48, ""askAvgPrice"": 15569.071228365818, ""askSlippage"": 0.007154081666879142, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.53, ""askAvgPrice"": 15574.861256648412, ""askSlippage"": 0.0038239916166842303, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.0035293670277457556}","{""midPrice"": 15392.65, ""askAvgPrice"": 15437.871173999996, ""askSlippage"": 0.002937842022003867, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3935.59, ""askAvgPrice"": 3936.1236449999997, ""askSlippage"": 0.00013559466306189982, ""bidAvgPrice"": 3935.5464, ""bidSlippage"": 1.1078389771324026e-05}"
1553590005.6381629,"{""midPrice"": 15458.48, ""askAvgPrice"": 15568.910583587167, ""askSlippage"": 0.0071436896504162295, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.53, ""askAvgPrice"": 15574.803648648409, ""askSlippage"": 0.003820278691633927, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.0035293670277457556}","{""midPrice"": 15392.65, ""askAvgPrice"": 15437.59377, ""askSlippage"": 0.0029198201739142338, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3935.6, ""askAvgPrice"": 3936.893393, ""askSlippage"": 0.00032863934342919343, ""bidAvgPrice"": 3935.5708720000002, ""bidSlippage"": 7.401158654274376e-06}"
